Data;Data.X;Data.Y
AntonPaar.Orca.Common.DataTypes.Data;510;456
AntonPaar.Orca.Common.DataTypes.Data;511;477
AntonPaar.Orca.Common.DataTypes.Data;512;498
AntonPaar.Orca.Common.DataTypes.Data;513;525
AntonPaar.Orca.Common.DataTypes.Data;514;552
AntonPaar.Orca.Common.DataTypes.Data;515;579
AntonPaar.Orca.Common.DataTypes.Data;516;606
AntonPaar.Orca.Common.DataTypes.Data;517;640
AntonPaar.Orca.Common.DataTypes.Data;518;674
AntonPaar.Orca.Common.DataTypes.Data;519;726
AntonPaar.Orca.Common.DataTypes.Data;520;779
AntonPaar.Orca.Common.DataTypes.Data;521;842
AntonPaar.Orca.Common.DataTypes.Data;522;906
AntonPaar.Orca.Common.DataTypes.Data;523;1006
AntonPaar.Orca.Common.DataTypes.Data;524;1106
AntonPaar.Orca.Common.DataTypes.Data;525;1252
AntonPaar.Orca.Common.DataTypes.Data;526;1398
AntonPaar.Orca.Common.DataTypes.Data;527;1606
AntonPaar.Orca.Common.DataTypes.Data;528;1815
AntonPaar.Orca.Common.DataTypes.Data;529;2113
AntonPaar.Orca.Common.DataTypes.Data;530;2411
AntonPaar.Orca.Common.DataTypes.Data;531;2832
AntonPaar.Orca.Common.DataTypes.Data;532;3254
AntonPaar.Orca.Common.DataTypes.Data;533;3815
AntonPaar.Orca.Common.DataTypes.Data;534;4376
AntonPaar.Orca.Common.DataTypes.Data;535;5100
AntonPaar.Orca.Common.DataTypes.Data;536;5825
AntonPaar.Orca.Common.DataTypes.Data;537;6704
AntonPaar.Orca.Common.DataTypes.Data;538;7584
AntonPaar.Orca.Common.DataTypes.Data;539;8552
AntonPaar.Orca.Common.DataTypes.Data;540;9521
AntonPaar.Orca.Common.DataTypes.Data;541;10495
AntonPaar.Orca.Common.DataTypes.Data;542;11469
AntonPaar.Orca.Common.DataTypes.Data;543;12356
AntonPaar.Orca.Common.DataTypes.Data;544;13243
AntonPaar.Orca.Common.DataTypes.Data;545;13907
AntonPaar.Orca.Common.DataTypes.Data;546;14572
AntonPaar.Orca.Common.DataTypes.Data;547;14910
AntonPaar.Orca.Common.DataTypes.Data;548;15249
AntonPaar.Orca.Common.DataTypes.Data;549;15214
AntonPaar.Orca.Common.DataTypes.Data;550;15180
AntonPaar.Orca.Common.DataTypes.Data;551;14773
AntonPaar.Orca.Common.DataTypes.Data;552;14367
AntonPaar.Orca.Common.DataTypes.Data;553;13668
AntonPaar.Orca.Common.DataTypes.Data;554;12970
AntonPaar.Orca.Common.DataTypes.Data;555;12071
AntonPaar.Orca.Common.DataTypes.Data;556;11173
AntonPaar.Orca.Common.DataTypes.Data;557;10225
AntonPaar.Orca.Common.DataTypes.Data;558;9278
AntonPaar.Orca.Common.DataTypes.Data;559;8353
AntonPaar.Orca.Common.DataTypes.Data;560;7428
AntonPaar.Orca.Common.DataTypes.Data;561;6617
AntonPaar.Orca.Common.DataTypes.Data;562;5807
AntonPaar.Orca.Common.DataTypes.Data;563;5142
AntonPaar.Orca.Common.DataTypes.Data;564;4478
AntonPaar.Orca.Common.DataTypes.Data;565;3961
AntonPaar.Orca.Common.DataTypes.Data;566;3445
AntonPaar.Orca.Common.DataTypes.Data;567;3055
AntonPaar.Orca.Common.DataTypes.Data;568;2666
AntonPaar.Orca.Common.DataTypes.Data;569;2387
AntonPaar.Orca.Common.DataTypes.Data;570;2109
AntonPaar.Orca.Common.DataTypes.Data;571;1905
AntonPaar.Orca.Common.DataTypes.Data;572;1702
AntonPaar.Orca.Common.DataTypes.Data;573;1551
AntonPaar.Orca.Common.DataTypes.Data;574;1400
AntonPaar.Orca.Common.DataTypes.Data;575;1292
AntonPaar.Orca.Common.DataTypes.Data;576;1184
AntonPaar.Orca.Common.DataTypes.Data;577;1096
AntonPaar.Orca.Common.DataTypes.Data;578;1008
AntonPaar.Orca.Common.DataTypes.Data;579;936
AntonPaar.Orca.Common.DataTypes.Data;580;864
AntonPaar.Orca.Common.DataTypes.Data;581;813
AntonPaar.Orca.Common.DataTypes.Data;582;762
AntonPaar.Orca.Common.DataTypes.Data;583;714
AntonPaar.Orca.Common.DataTypes.Data;584;666
AntonPaar.Orca.Common.DataTypes.Data;585;625
AntonPaar.Orca.Common.DataTypes.Data;586;585
AntonPaar.Orca.Common.DataTypes.Data;587;551
AntonPaar.Orca.Common.DataTypes.Data;588;518
AntonPaar.Orca.Common.DataTypes.Data;589;488
AntonPaar.Orca.Common.DataTypes.Data;590;459
AntonPaar.Orca.Common.DataTypes.Data;591;432
AntonPaar.Orca.Common.DataTypes.Data;592;405
AntonPaar.Orca.Common.DataTypes.Data;593;383
AntonPaar.Orca.Common.DataTypes.Data;594;362
AntonPaar.Orca.Common.DataTypes.Data;595;345
AntonPaar.Orca.Common.DataTypes.Data;596;328
AntonPaar.Orca.Common.DataTypes.Data;597;315
AntonPaar.Orca.Common.DataTypes.Data;598;303
AntonPaar.Orca.Common.DataTypes.Data;599;296
AntonPaar.Orca.Common.DataTypes.Data;600;290
AntonPaar.Orca.Common.DataTypes.Data;601;283
AntonPaar.Orca.Common.DataTypes.Data;602;276
AntonPaar.Orca.Common.DataTypes.Data;603;268
AntonPaar.Orca.Common.DataTypes.Data;604;261
AntonPaar.Orca.Common.DataTypes.Data;605;258
AntonPaar.Orca.Common.DataTypes.Data;606;256
AntonPaar.Orca.Common.DataTypes.Data;607;256
AntonPaar.Orca.Common.DataTypes.Data;608;257
AntonPaar.Orca.Common.DataTypes.Data;609;253
AntonPaar.Orca.Common.DataTypes.Data;610;250
AntonPaar.Orca.Common.DataTypes.Data;611;243
AntonPaar.Orca.Common.DataTypes.Data;612;236
AntonPaar.Orca.Common.DataTypes.Data;613;229
AntonPaar.Orca.Common.DataTypes.Data;614;223
AntonPaar.Orca.Common.DataTypes.Data;615;213
AntonPaar.Orca.Common.DataTypes.Data;616;204
AntonPaar.Orca.Common.DataTypes.Data;617;190
AntonPaar.Orca.Common.DataTypes.Data;618;176
AntonPaar.Orca.Common.DataTypes.Data;619;162
AntonPaar.Orca.Common.DataTypes.Data;620;149
AntonPaar.Orca.Common.DataTypes.Data;621;135
AntonPaar.Orca.Common.DataTypes.Data;622;122
AntonPaar.Orca.Common.DataTypes.Data;623;107
AntonPaar.Orca.Common.DataTypes.Data;624;93
AntonPaar.Orca.Common.DataTypes.Data;625;83
AntonPaar.Orca.Common.DataTypes.Data;626;74
AntonPaar.Orca.Common.DataTypes.Data;627;67
AntonPaar.Orca.Common.DataTypes.Data;628;61
AntonPaar.Orca.Common.DataTypes.Data;629;53
AntonPaar.Orca.Common.DataTypes.Data;630;46
AntonPaar.Orca.Common.DataTypes.Data;631;43
AntonPaar.Orca.Common.DataTypes.Data;632;40
AntonPaar.Orca.Common.DataTypes.Data;633;40
AntonPaar.Orca.Common.DataTypes.Data;634;40
AntonPaar.Orca.Common.DataTypes.Data;635;40
AntonPaar.Orca.Common.DataTypes.Data;636;40
AntonPaar.Orca.Common.DataTypes.Data;637;40
AntonPaar.Orca.Common.DataTypes.Data;638;40
AntonPaar.Orca.Common.DataTypes.Data;639;37
AntonPaar.Orca.Common.DataTypes.Data;640;34
AntonPaar.Orca.Common.DataTypes.Data;641;30
AntonPaar.Orca.Common.DataTypes.Data;642;27
AntonPaar.Orca.Common.DataTypes.Data;643;27
AntonPaar.Orca.Common.DataTypes.Data;644;27
AntonPaar.Orca.Common.DataTypes.Data;645;24
AntonPaar.Orca.Common.DataTypes.Data;646;21
AntonPaar.Orca.Common.DataTypes.Data;647;17
AntonPaar.Orca.Common.DataTypes.Data;648;13
AntonPaar.Orca.Common.DataTypes.Data;649;13
AntonPaar.Orca.Common.DataTypes.Data;650;13
AntonPaar.Orca.Common.DataTypes.Data;651;10
AntonPaar.Orca.Common.DataTypes.Data;652;7
AntonPaar.Orca.Common.DataTypes.Data;653;3
AntonPaar.Orca.Common.DataTypes.Data;654;0
AntonPaar.Orca.Common.DataTypes.Data;655;0
AntonPaar.Orca.Common.DataTypes.Data;656;0
AntonPaar.Orca.Common.DataTypes.Data;657;0
AntonPaar.Orca.Common.DataTypes.Data;658;0
AntonPaar.Orca.Common.DataTypes.Data;659;0
AntonPaar.Orca.Common.DataTypes.Data;660;0
AntonPaar.Orca.Common.DataTypes.Data;661;0
AntonPaar.Orca.Common.DataTypes.Data;662;0
AntonPaar.Orca.Common.DataTypes.Data;663;0
AntonPaar.Orca.Common.DataTypes.Data;664;0
AntonPaar.Orca.Common.DataTypes.Data;665;0
AntonPaar.Orca.Common.DataTypes.Data;666;0
AntonPaar.Orca.Common.DataTypes.Data;667;0
AntonPaar.Orca.Common.DataTypes.Data;668;0
AntonPaar.Orca.Common.DataTypes.Data;669;0
AntonPaar.Orca.Common.DataTypes.Data;670;0
AntonPaar.Orca.Common.DataTypes.Data;671;0
AntonPaar.Orca.Common.DataTypes.Data;672;0
AntonPaar.Orca.Common.DataTypes.Data;673;2
AntonPaar.Orca.Common.DataTypes.Data;674;5
AntonPaar.Orca.Common.DataTypes.Data;675;12
AntonPaar.Orca.Common.DataTypes.Data;676;20
AntonPaar.Orca.Common.DataTypes.Data;677;26
AntonPaar.Orca.Common.DataTypes.Data;678;33
AntonPaar.Orca.Common.DataTypes.Data;679;39
AntonPaar.Orca.Common.DataTypes.Data;680;45
AntonPaar.Orca.Common.DataTypes.Data;681;58
AntonPaar.Orca.Common.DataTypes.Data;682;72
AntonPaar.Orca.Common.DataTypes.Data;683;93
AntonPaar.Orca.Common.DataTypes.Data;684;114
AntonPaar.Orca.Common.DataTypes.Data;685;136
AntonPaar.Orca.Common.DataTypes.Data;686;159
AntonPaar.Orca.Common.DataTypes.Data;687;186
AntonPaar.Orca.Common.DataTypes.Data;688;214
AntonPaar.Orca.Common.DataTypes.Data;689;241
AntonPaar.Orca.Common.DataTypes.Data;690;268
AntonPaar.Orca.Common.DataTypes.Data;691;295
AntonPaar.Orca.Common.DataTypes.Data;692;322
AntonPaar.Orca.Common.DataTypes.Data;693;347
AntonPaar.Orca.Common.DataTypes.Data;694;372
AntonPaar.Orca.Common.DataTypes.Data;695;388
AntonPaar.Orca.Common.DataTypes.Data;696;405
AntonPaar.Orca.Common.DataTypes.Data;697;415
AntonPaar.Orca.Common.DataTypes.Data;698;426
AntonPaar.Orca.Common.DataTypes.Data;699;429
AntonPaar.Orca.Common.DataTypes.Data;700;433
AntonPaar.Orca.Common.DataTypes.Data;701;430
AntonPaar.Orca.Common.DataTypes.Data;702;427
AntonPaar.Orca.Common.DataTypes.Data;703;416
AntonPaar.Orca.Common.DataTypes.Data;704;405
AntonPaar.Orca.Common.DataTypes.Data;705;391
AntonPaar.Orca.Common.DataTypes.Data;706;378
AntonPaar.Orca.Common.DataTypes.Data;707;366
AntonPaar.Orca.Common.DataTypes.Data;708;355
AntonPaar.Orca.Common.DataTypes.Data;709;352
AntonPaar.Orca.Common.DataTypes.Data;710;349
AntonPaar.Orca.Common.DataTypes.Data;711;352
AntonPaar.Orca.Common.DataTypes.Data;712;355
AntonPaar.Orca.Common.DataTypes.Data;713;364
AntonPaar.Orca.Common.DataTypes.Data;714;374
AntonPaar.Orca.Common.DataTypes.Data;715;394
AntonPaar.Orca.Common.DataTypes.Data;716;414
AntonPaar.Orca.Common.DataTypes.Data;717;445
AntonPaar.Orca.Common.DataTypes.Data;718;476
AntonPaar.Orca.Common.DataTypes.Data;719;511
AntonPaar.Orca.Common.DataTypes.Data;720;547
AntonPaar.Orca.Common.DataTypes.Data;721;597
AntonPaar.Orca.Common.DataTypes.Data;722;647
AntonPaar.Orca.Common.DataTypes.Data;723;711
AntonPaar.Orca.Common.DataTypes.Data;724;776
AntonPaar.Orca.Common.DataTypes.Data;725;853
AntonPaar.Orca.Common.DataTypes.Data;726;930
AntonPaar.Orca.Common.DataTypes.Data;727;1038
AntonPaar.Orca.Common.DataTypes.Data;728;1146
AntonPaar.Orca.Common.DataTypes.Data;729;1281
AntonPaar.Orca.Common.DataTypes.Data;730;1417
AntonPaar.Orca.Common.DataTypes.Data;731;1594
AntonPaar.Orca.Common.DataTypes.Data;732;1772
AntonPaar.Orca.Common.DataTypes.Data;733;2012
AntonPaar.Orca.Common.DataTypes.Data;734;2252
AntonPaar.Orca.Common.DataTypes.Data;735;2561
AntonPaar.Orca.Common.DataTypes.Data;736;2870
AntonPaar.Orca.Common.DataTypes.Data;737;3263
AntonPaar.Orca.Common.DataTypes.Data;738;3656
AntonPaar.Orca.Common.DataTypes.Data;739;4146
AntonPaar.Orca.Common.DataTypes.Data;740;4637
AntonPaar.Orca.Common.DataTypes.Data;741;5216
AntonPaar.Orca.Common.DataTypes.Data;742;5796
AntonPaar.Orca.Common.DataTypes.Data;743;6464
AntonPaar.Orca.Common.DataTypes.Data;744;7133
AntonPaar.Orca.Common.DataTypes.Data;745;7867
AntonPaar.Orca.Common.DataTypes.Data;746;8602
AntonPaar.Orca.Common.DataTypes.Data;747;9349
AntonPaar.Orca.Common.DataTypes.Data;748;10097
AntonPaar.Orca.Common.DataTypes.Data;749;10835
AntonPaar.Orca.Common.DataTypes.Data;750;11574
AntonPaar.Orca.Common.DataTypes.Data;751;12258
AntonPaar.Orca.Common.DataTypes.Data;752;12943
AntonPaar.Orca.Common.DataTypes.Data;753;13540
AntonPaar.Orca.Common.DataTypes.Data;754;14138
AntonPaar.Orca.Common.DataTypes.Data;755;14634
AntonPaar.Orca.Common.DataTypes.Data;756;15131
AntonPaar.Orca.Common.DataTypes.Data;757;15552
AntonPaar.Orca.Common.DataTypes.Data;758;15973
AntonPaar.Orca.Common.DataTypes.Data;759;16350
AntonPaar.Orca.Common.DataTypes.Data;760;16728
AntonPaar.Orca.Common.DataTypes.Data;761;17099
AntonPaar.Orca.Common.DataTypes.Data;762;17471
AntonPaar.Orca.Common.DataTypes.Data;763;17880
AntonPaar.Orca.Common.DataTypes.Data;764;18290
AntonPaar.Orca.Common.DataTypes.Data;765;18753
AntonPaar.Orca.Common.DataTypes.Data;766;19217
AntonPaar.Orca.Common.DataTypes.Data;767;19699
AntonPaar.Orca.Common.DataTypes.Data;768;20182
AntonPaar.Orca.Common.DataTypes.Data;769;20648
AntonPaar.Orca.Common.DataTypes.Data;770;21114
AntonPaar.Orca.Common.DataTypes.Data;771;21468
AntonPaar.Orca.Common.DataTypes.Data;772;21822
AntonPaar.Orca.Common.DataTypes.Data;773;21963
AntonPaar.Orca.Common.DataTypes.Data;774;22104
AntonPaar.Orca.Common.DataTypes.Data;775;21967
AntonPaar.Orca.Common.DataTypes.Data;776;21831
AntonPaar.Orca.Common.DataTypes.Data;777;21374
AntonPaar.Orca.Common.DataTypes.Data;778;20918
AntonPaar.Orca.Common.DataTypes.Data;779;20153
AntonPaar.Orca.Common.DataTypes.Data;780;19389
AntonPaar.Orca.Common.DataTypes.Data;781;18377
AntonPaar.Orca.Common.DataTypes.Data;782;17366
AntonPaar.Orca.Common.DataTypes.Data;783;16200
AntonPaar.Orca.Common.DataTypes.Data;784;15035
AntonPaar.Orca.Common.DataTypes.Data;785;13832
AntonPaar.Orca.Common.DataTypes.Data;786;12629
AntonPaar.Orca.Common.DataTypes.Data;787;11450
AntonPaar.Orca.Common.DataTypes.Data;788;10271
AntonPaar.Orca.Common.DataTypes.Data;789;9219
AntonPaar.Orca.Common.DataTypes.Data;790;8167
AntonPaar.Orca.Common.DataTypes.Data;791;7271
AntonPaar.Orca.Common.DataTypes.Data;792;6375
AntonPaar.Orca.Common.DataTypes.Data;793;5650
AntonPaar.Orca.Common.DataTypes.Data;794;4925
AntonPaar.Orca.Common.DataTypes.Data;795;4363
AntonPaar.Orca.Common.DataTypes.Data;796;3802
AntonPaar.Orca.Common.DataTypes.Data;797;3386
AntonPaar.Orca.Common.DataTypes.Data;798;2970
AntonPaar.Orca.Common.DataTypes.Data;799;2658
AntonPaar.Orca.Common.DataTypes.Data;800;2347
AntonPaar.Orca.Common.DataTypes.Data;801;2125
AntonPaar.Orca.Common.DataTypes.Data;802;1903
AntonPaar.Orca.Common.DataTypes.Data;803;1748
AntonPaar.Orca.Common.DataTypes.Data;804;1594
AntonPaar.Orca.Common.DataTypes.Data;805;1486
AntonPaar.Orca.Common.DataTypes.Data;806;1379
AntonPaar.Orca.Common.DataTypes.Data;807;1306
AntonPaar.Orca.Common.DataTypes.Data;808;1234
AntonPaar.Orca.Common.DataTypes.Data;809;1179
AntonPaar.Orca.Common.DataTypes.Data;810;1124
AntonPaar.Orca.Common.DataTypes.Data;811;1087
AntonPaar.Orca.Common.DataTypes.Data;812;1050
AntonPaar.Orca.Common.DataTypes.Data;813;1026
AntonPaar.Orca.Common.DataTypes.Data;814;1003
AntonPaar.Orca.Common.DataTypes.Data;815;987
AntonPaar.Orca.Common.DataTypes.Data;816;971
AntonPaar.Orca.Common.DataTypes.Data;817;957
AntonPaar.Orca.Common.DataTypes.Data;818;944
AntonPaar.Orca.Common.DataTypes.Data;819;930
AntonPaar.Orca.Common.DataTypes.Data;820;917
AntonPaar.Orca.Common.DataTypes.Data;821;906
AntonPaar.Orca.Common.DataTypes.Data;822;896
AntonPaar.Orca.Common.DataTypes.Data;823;887
AntonPaar.Orca.Common.DataTypes.Data;824;879
AntonPaar.Orca.Common.DataTypes.Data;825;861
AntonPaar.Orca.Common.DataTypes.Data;826;844
AntonPaar.Orca.Common.DataTypes.Data;827;823
AntonPaar.Orca.Common.DataTypes.Data;828;803
AntonPaar.Orca.Common.DataTypes.Data;829;783
AntonPaar.Orca.Common.DataTypes.Data;830;763
AntonPaar.Orca.Common.DataTypes.Data;831;739
AntonPaar.Orca.Common.DataTypes.Data;832;716
AntonPaar.Orca.Common.DataTypes.Data;833;692
AntonPaar.Orca.Common.DataTypes.Data;834;668
AntonPaar.Orca.Common.DataTypes.Data;835;647
AntonPaar.Orca.Common.DataTypes.Data;836;627
AntonPaar.Orca.Common.DataTypes.Data;837;610
AntonPaar.Orca.Common.DataTypes.Data;838;594
AntonPaar.Orca.Common.DataTypes.Data;839;580
AntonPaar.Orca.Common.DataTypes.Data;840;567
AntonPaar.Orca.Common.DataTypes.Data;841;553
AntonPaar.Orca.Common.DataTypes.Data;842;540
AntonPaar.Orca.Common.DataTypes.Data;843;528
AntonPaar.Orca.Common.DataTypes.Data;844;517
AntonPaar.Orca.Common.DataTypes.Data;845;514
AntonPaar.Orca.Common.DataTypes.Data;846;512
AntonPaar.Orca.Common.DataTypes.Data;847;508
AntonPaar.Orca.Common.DataTypes.Data;848;505
AntonPaar.Orca.Common.DataTypes.Data;849;502
AntonPaar.Orca.Common.DataTypes.Data;850;499
AntonPaar.Orca.Common.DataTypes.Data;851;499
AntonPaar.Orca.Common.DataTypes.Data;852;499
AntonPaar.Orca.Common.DataTypes.Data;853;496
AntonPaar.Orca.Common.DataTypes.Data;854;494
AntonPaar.Orca.Common.DataTypes.Data;855;485
AntonPaar.Orca.Common.DataTypes.Data;856;477
AntonPaar.Orca.Common.DataTypes.Data;857;474
AntonPaar.Orca.Common.DataTypes.Data;858;472
AntonPaar.Orca.Common.DataTypes.Data;859;472
AntonPaar.Orca.Common.DataTypes.Data;860;472
AntonPaar.Orca.Common.DataTypes.Data;861;469
AntonPaar.Orca.Common.DataTypes.Data;862;466
AntonPaar.Orca.Common.DataTypes.Data;863;465
AntonPaar.Orca.Common.DataTypes.Data;864;464
AntonPaar.Orca.Common.DataTypes.Data;865;467
AntonPaar.Orca.Common.DataTypes.Data;866;471
AntonPaar.Orca.Common.DataTypes.Data;867;473
AntonPaar.Orca.Common.DataTypes.Data;868;475
AntonPaar.Orca.Common.DataTypes.Data;869;486
AntonPaar.Orca.Common.DataTypes.Data;870;497
AntonPaar.Orca.Common.DataTypes.Data;871;510
AntonPaar.Orca.Common.DataTypes.Data;872;524
AntonPaar.Orca.Common.DataTypes.Data;873;540
AntonPaar.Orca.Common.DataTypes.Data;874;557
AntonPaar.Orca.Common.DataTypes.Data;875;577
AntonPaar.Orca.Common.DataTypes.Data;876;598
AntonPaar.Orca.Common.DataTypes.Data;877;622
AntonPaar.Orca.Common.DataTypes.Data;878;647
AntonPaar.Orca.Common.DataTypes.Data;879;682
AntonPaar.Orca.Common.DataTypes.Data;880;718
AntonPaar.Orca.Common.DataTypes.Data;881;752
AntonPaar.Orca.Common.DataTypes.Data;882;787
AntonPaar.Orca.Common.DataTypes.Data;883;837
AntonPaar.Orca.Common.DataTypes.Data;884;887
AntonPaar.Orca.Common.DataTypes.Data;885;952
AntonPaar.Orca.Common.DataTypes.Data;886;1017
AntonPaar.Orca.Common.DataTypes.Data;887;1088
AntonPaar.Orca.Common.DataTypes.Data;888;1160
AntonPaar.Orca.Common.DataTypes.Data;889;1254
AntonPaar.Orca.Common.DataTypes.Data;890;1349
AntonPaar.Orca.Common.DataTypes.Data;891;1476
AntonPaar.Orca.Common.DataTypes.Data;892;1603
AntonPaar.Orca.Common.DataTypes.Data;893;1765
AntonPaar.Orca.Common.DataTypes.Data;894;1927
AntonPaar.Orca.Common.DataTypes.Data;895;2151
AntonPaar.Orca.Common.DataTypes.Data;896;2376
AntonPaar.Orca.Common.DataTypes.Data;897;2678
AntonPaar.Orca.Common.DataTypes.Data;898;2981
AntonPaar.Orca.Common.DataTypes.Data;899;3384
AntonPaar.Orca.Common.DataTypes.Data;900;3788
AntonPaar.Orca.Common.DataTypes.Data;901;4311
AntonPaar.Orca.Common.DataTypes.Data;902;4835
AntonPaar.Orca.Common.DataTypes.Data;903;5497
AntonPaar.Orca.Common.DataTypes.Data;904;6159
AntonPaar.Orca.Common.DataTypes.Data;905;6949
AntonPaar.Orca.Common.DataTypes.Data;906;7739
AntonPaar.Orca.Common.DataTypes.Data;907;8634
AntonPaar.Orca.Common.DataTypes.Data;908;9530
AntonPaar.Orca.Common.DataTypes.Data;909;10451
AntonPaar.Orca.Common.DataTypes.Data;910;11372
AntonPaar.Orca.Common.DataTypes.Data;911;12255
AntonPaar.Orca.Common.DataTypes.Data;912;13138
AntonPaar.Orca.Common.DataTypes.Data;913;13845
AntonPaar.Orca.Common.DataTypes.Data;914;14553
AntonPaar.Orca.Common.DataTypes.Data;915;15007
AntonPaar.Orca.Common.DataTypes.Data;916;15461
AntonPaar.Orca.Common.DataTypes.Data;917;15591
AntonPaar.Orca.Common.DataTypes.Data;918;15721
AntonPaar.Orca.Common.DataTypes.Data;919;15503
AntonPaar.Orca.Common.DataTypes.Data;920;15285
AntonPaar.Orca.Common.DataTypes.Data;921;14768
AntonPaar.Orca.Common.DataTypes.Data;922;14251
AntonPaar.Orca.Common.DataTypes.Data;923;13508
AntonPaar.Orca.Common.DataTypes.Data;924;12765
AntonPaar.Orca.Common.DataTypes.Data;925;11920
AntonPaar.Orca.Common.DataTypes.Data;926;11076
AntonPaar.Orca.Common.DataTypes.Data;927;10226
AntonPaar.Orca.Common.DataTypes.Data;928;9376
AntonPaar.Orca.Common.DataTypes.Data;929;8590
AntonPaar.Orca.Common.DataTypes.Data;930;7804
AntonPaar.Orca.Common.DataTypes.Data;931;7139
AntonPaar.Orca.Common.DataTypes.Data;932;6474
AntonPaar.Orca.Common.DataTypes.Data;933;5947
AntonPaar.Orca.Common.DataTypes.Data;934;5420
AntonPaar.Orca.Common.DataTypes.Data;935;5025
AntonPaar.Orca.Common.DataTypes.Data;936;4630
AntonPaar.Orca.Common.DataTypes.Data;937;4336
AntonPaar.Orca.Common.DataTypes.Data;938;4042
AntonPaar.Orca.Common.DataTypes.Data;939;3824
AntonPaar.Orca.Common.DataTypes.Data;940;3607
AntonPaar.Orca.Common.DataTypes.Data;941;3452
AntonPaar.Orca.Common.DataTypes.Data;942;3298
AntonPaar.Orca.Common.DataTypes.Data;943;3186
AntonPaar.Orca.Common.DataTypes.Data;944;3074
AntonPaar.Orca.Common.DataTypes.Data;945;2995
AntonPaar.Orca.Common.DataTypes.Data;946;2916
AntonPaar.Orca.Common.DataTypes.Data;947;2867
AntonPaar.Orca.Common.DataTypes.Data;948;2819
AntonPaar.Orca.Common.DataTypes.Data;949;2799
AntonPaar.Orca.Common.DataTypes.Data;950;2780
AntonPaar.Orca.Common.DataTypes.Data;951;2795
AntonPaar.Orca.Common.DataTypes.Data;952;2811
AntonPaar.Orca.Common.DataTypes.Data;953;2860
AntonPaar.Orca.Common.DataTypes.Data;954;2909
AntonPaar.Orca.Common.DataTypes.Data;955;2990
AntonPaar.Orca.Common.DataTypes.Data;956;3071
AntonPaar.Orca.Common.DataTypes.Data;957;3174
AntonPaar.Orca.Common.DataTypes.Data;958;3278
AntonPaar.Orca.Common.DataTypes.Data;959;3403
AntonPaar.Orca.Common.DataTypes.Data;960;3529
AntonPaar.Orca.Common.DataTypes.Data;961;3659
AntonPaar.Orca.Common.DataTypes.Data;962;3790
AntonPaar.Orca.Common.DataTypes.Data;963;3904
AntonPaar.Orca.Common.DataTypes.Data;964;4019
AntonPaar.Orca.Common.DataTypes.Data;965;4102
AntonPaar.Orca.Common.DataTypes.Data;966;4185
AntonPaar.Orca.Common.DataTypes.Data;967;4217
AntonPaar.Orca.Common.DataTypes.Data;968;4249
AntonPaar.Orca.Common.DataTypes.Data;969;4233
AntonPaar.Orca.Common.DataTypes.Data;970;4217
AntonPaar.Orca.Common.DataTypes.Data;971;4144
AntonPaar.Orca.Common.DataTypes.Data;972;4071
AntonPaar.Orca.Common.DataTypes.Data;973;3951
AntonPaar.Orca.Common.DataTypes.Data;974;3832
AntonPaar.Orca.Common.DataTypes.Data;975;3671
AntonPaar.Orca.Common.DataTypes.Data;976;3511
AntonPaar.Orca.Common.DataTypes.Data;977;3331
AntonPaar.Orca.Common.DataTypes.Data;978;3152
AntonPaar.Orca.Common.DataTypes.Data;979;2972
AntonPaar.Orca.Common.DataTypes.Data;980;2793
AntonPaar.Orca.Common.DataTypes.Data;981;2620
AntonPaar.Orca.Common.DataTypes.Data;982;2448
AntonPaar.Orca.Common.DataTypes.Data;983;2285
AntonPaar.Orca.Common.DataTypes.Data;984;2123
AntonPaar.Orca.Common.DataTypes.Data;985;1988
AntonPaar.Orca.Common.DataTypes.Data;986;1854
AntonPaar.Orca.Common.DataTypes.Data;987;1740
AntonPaar.Orca.Common.DataTypes.Data;988;1626
AntonPaar.Orca.Common.DataTypes.Data;989;1523
AntonPaar.Orca.Common.DataTypes.Data;990;1420
AntonPaar.Orca.Common.DataTypes.Data;991;1336
AntonPaar.Orca.Common.DataTypes.Data;992;1252
AntonPaar.Orca.Common.DataTypes.Data;993;1181
AntonPaar.Orca.Common.DataTypes.Data;994;1111
AntonPaar.Orca.Common.DataTypes.Data;995;1047
AntonPaar.Orca.Common.DataTypes.Data;996;984
AntonPaar.Orca.Common.DataTypes.Data;997;939
AntonPaar.Orca.Common.DataTypes.Data;998;894
AntonPaar.Orca.Common.DataTypes.Data;999;853
AntonPaar.Orca.Common.DataTypes.Data;1000;813
AntonPaar.Orca.Common.DataTypes.Data;1001;774
AntonPaar.Orca.Common.DataTypes.Data;1002;736
AntonPaar.Orca.Common.DataTypes.Data;1003;703
AntonPaar.Orca.Common.DataTypes.Data;1004;671
AntonPaar.Orca.Common.DataTypes.Data;1005;638
AntonPaar.Orca.Common.DataTypes.Data;1006;606
AntonPaar.Orca.Common.DataTypes.Data;1007;583
AntonPaar.Orca.Common.DataTypes.Data;1008;561
AntonPaar.Orca.Common.DataTypes.Data;1009;541
AntonPaar.Orca.Common.DataTypes.Data;1010;521
AntonPaar.Orca.Common.DataTypes.Data;1011;500
AntonPaar.Orca.Common.DataTypes.Data;1012;480
AntonPaar.Orca.Common.DataTypes.Data;1013;462
AntonPaar.Orca.Common.DataTypes.Data;1014;445
AntonPaar.Orca.Common.DataTypes.Data;1015;432
AntonPaar.Orca.Common.DataTypes.Data;1016;419
